storage_location,quantity,notes,reorder_quantity,item_type,associated_pricing_item_ids,expiry_date,item_name,location_id,low_stock_threshold,unit,cost_per_unit,supplier,item_condition,sku,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"Storage","9","","","Supply","","","Castile Soap Towelettes","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02a8","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","2","exp. 09.2026","","Supply","","","Red Tubes","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02b9","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","3","","","Supply","","","Butterfly Needles (GLIDE)","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02ac","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","8","","","Supply","","","5ML Syringes","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab0299","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","1","","","Supply","","","Hemoglobin Drain Bags","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02be","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","1","","","Supply","","","28Gx1 Needle","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02b2","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","2","","","Supply","","","25Gx1 1/2 Needle","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02b4","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","2","","","Supply","","","Underpads Tissue","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab029c","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","2","","","Supply","","","30Gx1/2 Needle","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02b3","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","9","","","Supply","","","Rubbing Alcohol","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02b6","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","4","","","Supply","","","Latex Gloves SZ 7","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02bf","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","12","","","Supply","","","Ice Packs","69593d53c98b3add2b7ee76f","10","boxes","","","unopened","","active","695fbdc8cff4b09286ab02cb","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Big Lab","0","","","Supply","","","Tiger Top Tubes","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02ce","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","2","","","Supply","","","Urine Cups","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02a4","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","0","plenty","","Supply","","","Hubs","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02aa","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","8","","","Supply","","","Butterfly Needles (HINGED)","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02ab","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","2","exp. 05.2026","","Supply","","","Red Tubes","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02b8","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Big Lab","0","","","Supply","","","Red Solid Tubes","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02cd","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","3","","","Supply","","","Witch Hazel","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02c3","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","4","","","Supply","","","Drape Sheets","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab029b","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","12","","","Supply","","","Adhesive Fabric Bandaids STRIP","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02bd","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","1","","","Supply","","","Pillowcases","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab029a","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","7","","","Supply","","","Autoclave Pouch 3 1/2x9","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab02a2","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","3","","","Supply","","","Nitronox Tubing","69593d53c98b3add2b7ee76f","10","boxes","","","unopened","","active","695fbdc8cff4b09286ab02c5","2026-01-08T14:23:04.230000","2026-01-08T14:23:04.230000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Storage","7","","","Supply","","","20ML Syringes","69593d53c98b3add2b7ee76f","10","units","","","unopened","","active","695fbdc8cff4b09286ab0296","2026-01-08T14:23:04.229000","2026-01-08T14:23:04.229000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 7","4","","","Supply","","","Isopropyl Alcohol","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232135","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 7","5","","","Supply","","","Mastisol","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023213d","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Small Lab-400","0","","","Supply","","","IV bags (500ML)","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232172","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 8","13","","","Supply","","","Non- Woven 2X2 Gauze","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023214c","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 9","6","","","Supply","","","Obstetrical Towelettes","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232155","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 7","2","","","Supply","","","Adhesive Bandages","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023213b","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 8","0","","","Supply","","","Syringes 60 CC","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232149","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 7","4","","","Supply","","","Hydrogen Peroxide","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232134","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 8","2","","","Supply","","","Syringes 20ML","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232147","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 9","6","","","Supply","","","UA Test Strips","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232158","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 8","4","","","Supply","","","25g x 1 1/2","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232152","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 10","0","NONE","","Supply","","","Small Gloves","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232163","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 8","3","","","Supply","","","Non- Woven 4X4 Gauze","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023214b","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 10","3","","","Supply","","","7 1/2 Surgical Gloves","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232162","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 7","0","","","Supply","","","Poly-Lined Towel/Drapes","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232133","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Big Lab-400","0","","","Supply","","","Exam Table Paper","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023216e","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Doc’s Office","0","","","Supply","","","Exsosomes","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232174","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Small Lab-400","0","","","Supply","","","IV bags (1000ML)","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232173","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 9","5","","","Supply","","","Triple Antibiotic Ointment","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023215f","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Big Lab-400","0","","","Supply","","","Pillowcases","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023216f","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 8","2","","","Supply","","","Syringes 10ML","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232145","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 10","0","NONE","","Supply","","","Medium Gloves","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232164","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 10","6","","","Supply","","","Tegaderm","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232166","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 7","2","","","Supply","","","Silver Nitrate","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232141","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Small Lab-400","1","","","Supply","","","IV Tubing","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232170","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 9","14","","","Supply","","","Thin Prep Pap Jars","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023215c","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 7","10","","","Supply","","","Cotton Tipped Applicators","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232139","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 9","20","+ one full box under sink","","Supply","","","Chlorhexidine Wipes","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e658779023215b","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
"Room 8","9","","","Supply","","","30g x 1/2","69593d53c98b3add2b7ee770","10","units","","","unopened","","active","695fbb6db3e6587790232151","2026-01-08T14:13:01.734000","2026-01-08T14:13:01.734000","service_dbcc7eb4-4952-407b-9f48-600b456fda98","service+dbcc7eb4-4952-407b-9f48-600b456fda98@no-reply.base44.com","false"
